0,1,DEP,1162,35.559986,139.769067,0.0,0.0,0.0,149.8,0.0,0.0
1,1,DEP,1162,35.559445,139.769453,0.0,0.0,0.0,149.8,140.0,0.0
2,1,DEP,1162,35.558903,139.769839,0.0,0.0,0.0,149.8,140.0,0.0
3,1,DEP,1162,35.558362,139.770225,0.0,0.0,0.0,149.8,140.0,0.0
4,1,DEP,1162,35.557820,139.770612,0.0,0.0,0.0,149.8,140.0,0.0
5,1,DEP,1162,35.557279,139.770998,0.0,0.0,0.0,149.8,140.0,0.0
6,1,DEP,1162,35.556738,139.771384,0.0,0.0,0.0,149.8,140.0,0.0
7,1,DEP,1162,35.556196,139.771770,0.0,0.0,0.0,149.8,140.0,0.0
8,1,DEP,1162,35.555655,139.772156,0.0,0.0,0.0,149.8,140.0,0.0
9,1,DEP,1162,35.555114,139.772542,0.0,0.0,0.0,149.8,140.0,0.0
10,1,DEP,1162,35.554572,139.772929,0.0,0.0,0.0,149.8,140.0,0.0
11,1,DEP,1162,35.554031,139.773315,0.0,0.0,0.0,149.8,140.0,0.0
12,1,DEP,1162,35.553489,139.773701,0.0,0.0,0.0,149.8,140.0,0.0
13,1,DEP,1162,35.552948,139.774087,0.0,0.0,0.0,149.8,140.0,0.0
14,1,DEP,1162,35.552407,139.774473,0.0,0.0,0.0,149.8,140.0,0.0
15,1,DEP,1162,35.551865,139.774859,0.0,0.0,0.0,149.8,140.0,0.0
16,1,DEP,1162,35.551324,139.775245,0.0,0.0,0.0,149.8,140.0,0.0
17,1,DEP,1162,35.550782,139.775631,0.0,0.0,0.0,149.8,140.0,0.0
18,1,DEP,1162,35.550241,139.776018,0.0,0.0,0.0,149.8,140.0,0.0
19,1,DEP,1162,35.549700,139.776404,0.0,0.0,0.0,149.8,140.0,0.0
20,1,DEP,1162,35.549158,139.776790,0.0,0.0,0.0,149.8,140.0,0.0
21,1,DEP,1162,35.548617,139.777176,0.0,0.0,0.0,149.8,140.0,0.0
22,1,DEP,1162,35.548076,139.777562,0.0,0.0,0.0,149.8,140.0,0.0
23,1,DEP,1162,35.547534,139.777948,0.0,0.0,0.0,149.8,140.0,0.0
24,1,DEP,1162,35.546993,139.778334,0.0,0.0,0.0,149.8,140.0,0.0
25,1,DEP,1162,35.546452,139.778720,0.0,0.0,0.0,149.8,140.0,0.0
26,1,DEP,1162,35.545911,139.779106,0.0,0.0,0.0,149.8,140.0,0.0
27,1,DEP,1162,35.545370,139.779491,0.0,0.0,0.0,149.8,140.0,0.0
28,1,DEP,1162,35.544829,139.779877,0.0,0.0,0.0,149.8,140.0,0.0
29,1,DEP,1162,35.544288,139.780263,0.0,0.0,0.0,149.8,140.0,0.0
30,1,DEP,1162,35.543747,139.780649,0.0,0.0,0.0,149.8,140.0,0.0
31,1,DEP,1162,35.543195,139.781043,0.0,0.0,0.0,149.8,142.9,0.0
32,1,DEP,1162,35.542628,139.781447,0.0,0.0,0.0,149.8,146.6,0.0
33,1,DEP,1162,35.542059,139.781853,0.0,0.0,0.0,149.8,147.0,0.0
34,1,DEP,1162,35.541490,139.782259,0.0,0.0,0.0,149.8,147.0,0.0
35,1,DEP,1162,35.540921,139.782664,0.0,0.0,0.0,149.8,147.0,0.0
36,1,DEP,1162,35.540352,139.783070,0.2,0.0,0.0,149.8,147.0,0.1
37,1,DEP,1162,35.539783,139.783476,4.2,0.0,0.0,149.8,147.0,1.2
38,1,DEP,1162,35.539214,139.783881,14.6,0.0,0.0,149.8,147.0,3.2
39,1,DEP,1162,35.538645,139.784287,30.3,0.0,0.0,149.8,147.0,4.8
40,1,DEP,1162,35.538076,139.784693,50.3,0.0,0.0,149.8,147.0,6.1
41,1,DEP,1162,35.537507,139.785099,73.9,0.0,0.0,149.8,147.0,7.2
42,1,DEP,1162,35.536936,139.785506,100.3,0.0,0.0,149.8,147.0,8.1
43,1,DEP,1162,35.536363,139.785915,129.1,0.0,0.0,149.8,147.0,8.8
44,1,DEP,1162,35.535789,139.786324,159.9,0.0,0.0,149.8,147.0,9.4
45,1,DEP,1162,35.535214,139.786734,192.4,0.0,0.0,149.8,147.0,9.9
46,1,DEP,1162,35.534638,139.787145,226.1,0.0,0.0,149.8,147.0,10.3
47,1,DEP,1162,35.534060,139.787556,261.0,0.0,0.0,149.8,147.0,10.6
48,1,DEP,1162,35.533483,139.787969,296.8,0.0,0.0,149.8,147.0,10.9
49,1,DEP,1162,35.532904,139.788381,333.4,0.0,0.0,149.8,147.0,11.1
50,1,DEP,1162,35.532326,139.788793,370.6,0.0,0.0,149.8,147.0,11.3
51,1,DEP,1162,35.531748,139.789205,408.3,0.0,0.0,149.8,147.0,11.5
52,1,DEP,1162,35.531170,139.789618,446.4,0.0,0.0,149.8,147.0,11.6
53,1,DEP,1162,35.530591,139.790030,484.9,0.0,0.0,149.8,147.0,11.7
54,1,DEP,1162,35.530013,139.790443,531.2,0.0,0.0,149.8,147.0,14.1
55,1,DEP,1162,35.529434,139.790855,583.6,0.0,0.0,149.8,147.0,16.0
56,1,DEP,1162,35.528856,139.791268,633.5,0.0,0.0,149.8,147.0,15.2
57,1,DEP,1162,35.528277,139.791680,681.3,0.0,0.0,149.8,147.0,14.6
58,1,DEP,1162,35.527699,139.792092,727.5,0.0,0.0,149.8,147.0,14.1
59,1,DEP,1162,35.527121,139.792505,772.3,0.0,0.0,149.8,147.0,13.7
60,1,DEP,1162,35.526542,139.792917,816.0,0.0,0.0,149.8,147.0,13.3
61,1,DEP,1162,35.525964,139.793330,858.8,0.0,0.0,149.8,147.0,13.0
62,1,DEP,1162,35.525385,139.793742,900.8,0.0,0.0,149.8,147.0,12.8
63,1,DEP,1162,35.524806,139.794155,942.2,0.0,0.0,149.8,147.0,12.6
64,1,DEP,1162,35.524226,139.794568,983.2,0.0,0.0,149.8,147.0,12.5
65,1,DEP,1162,35.523646,139.794982,1023.7,0.0,0.0,149.8,147.0,12.3
66,1,DEP,1162,35.523065,139.795396,1063.9,0.0,0.0,149.8,147.0,12.3
67,1,DEP,1162,35.522483,139.795811,1103.8,0.0,0.0,149.8,147.0,12.2
68,1,DEP,1162,35.521901,139.796226,1143.5,0.0,0.0,149.8,147.0,12.1
69,1,DEP,1162,35.521317,139.796643,1183.1,0.0,0.0,149.8,147.3,12.1
70,1,DEP,1162,35.520729,139.797062,1222.6,0.0,0.0,149.8,148.0,12.0
71,1,DEP,1162,35.520138,139.797483,1262.0,0.0,0.0,149.8,148.7,12.0
72,1,DEP,1162,35.519544,139.797907,1301.4,0.0,0.0,149.8,149.3,12.0
73,1,DEP,1162,35.518946,139.798333,1340.9,0.0,0.0,149.8,150.0,12.0
74,1,DEP,1162,35.518344,139.798762,1380.4,0.0,0.0,149.8,150.7,12.0
75,1,DEP,1162,35.517740,139.799193,1420.0,0.0,0.0,149.8,151.4,12.1
76,1,DEP,1162,35.517131,139.799627,1459.7,0.0,0.0,149.8,152.1,12.1
77,1,DEP,1162,35.516520,139.800063,1499.6,0.0,0.0,149.8,152.8,12.2
78,1,DEP,1162,35.515904,139.800501,1539.7,0.0,0.0,149.8,153.5,12.2
79,1,DEP,1162,35.515285,139.800943,1579.9,0.0,0.0,149.8,154.2,12.3
80,1,DEP,1162,35.514662,139.801387,1620.3,0.0,0.0,149.8,155.0,12.3
81,1,DEP,1162,35.514035,139.801834,1660.9,0.0,0.0,149.8,155.7,12.4
82,1,DEP,1162,35.513405,139.802283,1701.7,0.0,0.0,149.8,156.4,12.4
83,1,DEP,1162,35.512770,139.802736,1742.7,0.0,0.0,149.8,157.1,12.5
84,1,DEP,1162,35.512132,139.803191,1784.0,0.0,0.0,149.8,157.8,12.6
85,1,DEP,1162,35.511489,139.803649,1825.4,0.0,0.0,149.8,158.6,12.6
86,1,DEP,1162,35.510842,139.804108,1867.2,0.9,0.0,149.9,159.3,12.7
87,1,DEP,1162,35.510190,139.804566,1909.1,2.3,0.0,150.2,160.0,12.8
88,1,DEP,1162,35.509533,139.805027,1951.3,0.3,0.0,150.2,160.8,12.9
89,1,DEP,1162,35.508873,139.805490,1993.8,-0.2,0.0,150.2,161.5,12.9
90,1,DEP,1162,35.508209,139.805957,2036.5,-0.2,0.0,150.2,162.3,13.0
91,1,DEP,1162,35.507541,139.806426,2079.5,-0.2,0.0,150.1,163.0,13.1
92,1,DEP,1162,35.506870,139.806899,2122.7,-0.2,0.0,150.1,163.8,13.2
93,1,DEP,1162,35.506194,139.807375,2166.1,-0.2,0.0,150.1,164.5,13.2
94,1,DEP,1162,35.505515,139.807854,2209.8,-0.2,0.0,150.1,165.3,13.3
95,1,DEP,1162,35.504831,139.808336,2253.8,-0.2,0.0,150.1,166.0,13.4
96,1,DEP,1162,35.504144,139.808821,2298.0,-0.2,0.0,150.0,166.8,13.5
97,1,DEP,1162,35.503453,139.809309,2342.5,-0.2,0.0,150.0,167.6,13.6
98,1,DEP,1162,35.502759,139.809800,2387.3,-0.2,0.0,150.0,168.4,13.6
99,1,DEP,1162,35.502061,139.810294,2432.3,-0.2,0.0,150.0,169.1,13.7
100,1,DEP,1162,35.501359,139.810791,2477.6,-0.1,0.0,150.0,169.9,13.8
101,1,DEP,1162,35.500654,139.811291,2523.1,-0.1,0.0,150.0,170.7,13.9
102,1,DEP,1162,35.499945,139.811793,2568.9,-0.1,0.0,149.9,171.5,14.0
103,1,DEP,1162,35.499232,139.812298,2614.9,-0.1,0.0,149.9,172.1,14.0
104,1,DEP,1162,35.498518,139.812805,2661.2,-0.1,0.0,149.9,172.5,14.1
105,1,DEP,1162,35.497802,139.813313,2707.7,-0.1,0.0,149.9,172.8,14.2
106,1,DEP,1162,35.497084,139.813823,2754.3,-0.1,0.0,149.9,173.2,14.2
107,1,DEP,1162,35.496365,139.814334,2801.3,-0.1,0.0,149.9,173.5,14.3
108,1,DEP,1162,35.495644,139.814846,2848.5,-0.1,0.0,149.9,173.9,14.4
109,1,DEP,1162,35.494921,139.815361,2895.8,-0.1,0.0,149.9,174.2,14.4
110,1,DEP,1162,35.494196,139.815877,2943.3,-0.1,0.0,149.8,174.6,14.5
111,1,DEP,1162,35.493468,139.816395,2991.0,-0.1,0.0,149.8,175.0,14.5
112,1,DEP,1162,35.492739,139.816914,3038.8,-0.1,0.0,149.8,175.4,14.6
113,1,DEP,1162,35.492007,139.817435,3086.7,-0.1,0.0,149.8,175.9,14.6
114,1,DEP,1162,35.491272,139.817958,3134.8,-0.1,0.0,149.8,176.3,14.7
115,1,DEP,1162,35.490536,139.818483,3183.1,-0.1,0.0,149.8,176.7,14.7
116,1,DEP,1162,35.489798,139.819009,3231.5,-0.1,0.0,149.8,177.1,14.8
117,1,DEP,1162,35.489058,139.819537,3280.1,-0.1,0.0,149.8,177.5,14.8
118,1,DEP,1162,35.488316,139.820066,3328.9,-0.1,0.0,149.8,177.9,14.9
119,1,DEP,1162,35.487573,139.820596,3377.7,-0.1,0.0,149.8,178.3,14.9
120,1,DEP,1162,35.486827,139.821128,3426.7,-0.1,0.0,149.8,178.7,14.9
121,1,DEP,1162,35.486080,139.821662,3475.9,-0.1,0.0,149.8,179.1,15.0
122,1,DEP,1162,35.485331,139.822197,3525.1,-0.1,0.0,149.8,179.6,15.0
123,1,DEP,1162,35.484579,139.822733,3574.6,-0.1,0.0,149.8,180.0,15.1
124,1,DEP,1162,35.483826,139.823271,3624.1,-0.0,0.0,149.7,180.4,15.1
125,1,DEP,1162,35.483071,139.823810,3673.8,-0.0,0.0,149.7,180.8,15.1
126,1,DEP,1162,35.482313,139.824351,3723.6,-0.0,0.0,149.7,181.2,15.2
127,1,DEP,1162,35.481554,139.824894,3773.6,-0.0,0.0,149.7,181.6,15.2
128,1,DEP,1162,35.480793,139.825438,3823.7,-0.0,0.0,149.7,182.1,15.3
129,1,DEP,1162,35.480030,139.825983,3873.9,-0.0,0.0,149.7,182.5,15.3
130,1,DEP,1162,35.479265,139.826530,3924.2,-0.0,0.0,149.7,182.9,15.3
131,1,DEP,1162,35.478498,139.827078,3974.7,-0.0,0.0,149.7,183.3,15.4
132,1,DEP,1162,35.477729,139.827628,4025.3,-0.0,0.0,149.7,183.8,15.4
133,1,DEP,1162,35.476958,139.828180,4076.1,-0.0,0.0,149.7,184.2,15.5
134,1,DEP,1162,35.476184,139.828732,4127.0,-0.0,0.0,149.7,184.6,15.5
135,1,DEP,1162,35.475409,139.829287,4178.0,-0.0,0.0,149.7,185.0,15.6
136,1,DEP,1162,35.474633,139.829842,4229.2,-0.0,0.0,149.7,185.5,15.6
137,1,DEP,1162,35.473854,139.830399,4280.5,-0.0,0.0,149.7,185.9,15.6
138,1,DEP,1162,35.473073,139.830958,4331.9,-0.0,0.0,149.7,186.3,15.7
139,1,DEP,1162,35.472291,139.831518,4383.5,-0.0,0.0,149.7,186.8,15.7
140,1,DEP,1162,35.471506,139.832079,4435.2,-0.0,0.0,149.7,187.2,15.8
141,1,DEP,1162,35.470720,139.832641,4487.0,-0.0,0.0,149.7,187.6,15.8
142,1,DEP,1162,35.469932,139.833205,4538.9,-0.0,0.0,149.7,188.1,15.8
143,1,DEP,1162,35.469142,139.833770,4591.0,-0.0,0.0,149.7,188.5,15.9
144,1,DEP,1162,35.468351,139.834337,4643.2,-0.0,0.0,149.7,188.9,15.9
145,1,DEP,1162,35.467557,139.834905,4695.5,-0.0,0.0,149.7,189.4,15.9
146,1,DEP,1162,35.466761,139.835474,4748.0,-0.0,0.0,149.7,189.8,16.0
147,1,DEP,1162,35.465964,139.836045,4800.6,-0.0,0.0,149.7,190.2,16.0
148,1,DEP,1162,35.465165,139.836617,4853.3,-0.0,0.0,149.7,190.7,16.1
149,1,DEP,1162,35.464363,139.837191,4906.1,-0.0,0.0,149.7,191.1,16.1
150,1,DEP,1162,35.463561,139.837765,4959.1,-0.0,0.0,149.7,191.6,16.1
151,1,DEP,1162,35.462757,139.838341,5012.2,-0.0,0.0,149.7,192.0,16.2
152,1,DEP,1162,35.461951,139.838918,5065.4,-0.0,0.0,149.7,192.5,16.2
153,1,DEP,1162,35.461143,139.839496,5118.7,-0.0,0.0,149.7,192.9,16.3
154,1,DEP,1162,35.460333,139.840076,5172.1,-0.0,0.0,149.7,193.3,16.3
155,1,DEP,1162,35.459521,139.840657,5225.7,-0.0,0.0,149.7,193.8,16.3
156,1,DEP,1162,35.458707,139.841240,5279.4,-0.0,0.0,149.7,194.2,16.4
157,1,DEP,1162,35.457892,139.841824,5333.2,-0.0,0.0,149.7,194.7,16.4
158,1,DEP,1162,35.457075,139.842409,5387.1,-0.0,0.0,149.7,195.1,16.4
159,1,DEP,1162,35.456255,139.842995,5441.2,-0.0,0.0,149.7,195.6,16.5
160,1,DEP,1162,35.455435,139.843583,5495.4,-0.0,0.0,149.7,196.0,16.5
161,1,DEP,1162,35.454612,139.844172,5549.7,-0.0,0.0,149.7,196.5,16.6
162,1,DEP,1162,35.453748,139.844672,5483.0,43.4,0.0,154.7,197.0,-20.3
163,1,DEP,1162,35.452856,139.845076,5416.4,43.3,0.0,159.7,197.4,-20.3
164,1,DEP,1162,35.451943,139.845383,5349.7,43.1,0.0,164.7,197.9,-20.3
165,1,DEP,1162,35.451016,139.845589,5283.0,43.0,0.0,169.7,198.3,-20.3
166,1,DEP,1162,35.450083,139.845696,5216.4,42.8,0.0,174.7,198.8,-20.3
167,1,DEP,1162,35.449150,139.845702,5149.7,42.7,0.0,179.7,199.3,-20.3
168,1,DEP,1162,35.448225,139.845610,5083.0,42.5,0.0,184.7,199.7,-20.3
